"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT18","WT19","WT22"
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-11-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-11-27",,,,,,,"1.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-11-28",,,,,,,"0.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-11-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-11-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-05",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-06",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-07",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-09",,,,,,,"0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-10",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-11",,,,,,,"0.20",,"0.6","0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-12",,,,,,,"0.00",,"0.0","0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-13",,,,,,,"0.00",,"0.0","0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-14",,,,,,,"0.00",,"0.0","0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-15",,,,,,,"1.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-17",,,,,,,"0.03",,"0.4","0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-18",,,,,,,"0.18",,"0.0","0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-20",,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-21",,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0032","FAIR HAVEN 0.4 E, NJ US","2013-12-22",,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-01","9.17",,,,," 2111","0.00",,,,,"39","26",,,"  330","  330",,,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-02","8.05",,,,," 1158","0.00",,,,,"33","22",,,"  300","  290",,,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-03","6.71",,,,," 1310","0.00",,,,,"33","23",,,"  270","  260",,,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-04","10.29",,,,," 1105","0.00",,,,,"39","30",,,"  240","  260",,,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-05","6.49",,,,," 1121","0.00",,,,,"44","28",,,"  320","  310",,,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-06","6.93",,,,," 1728","0.00",,,,,"47","32",,,"  270","  270",,,"14.1","18.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-07","5.37",,,,," 1026","0.00",,,,,"46","29",,,"  310","  310",,,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-08","5.82",,,,," 2106","0.00",,,,,"50","25",,,"  250","  130",,,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-09","5.14",,,,," 1932","0.00",,,,,"49","28",,,"  200","  240",,,"17.0","21.0",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-10","8.05",,,,," 0738","0.00",,,,,"48","37",,,"  320","  330",,,"21.0","36.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-11","3.13",,,,," 1128","0.48",,,,,"44","32",,,"  110","  120",,,"10.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-12","3.13",,,,," 1120","0.02",,,,,"47","42",,,"   10","  240",,,"8.9","14.1","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-13","3.13",,,,," 1612","0.01",,,,,"49","44",,,"  210","   50",,,"8.1","16.1","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-14","6.26",,,,," 0624","0.07",,,,,"59","38",,,"  310","  310",,,"21.0","28.0","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-15","5.82",,,,," 0942","0.10",,"0.0",,,"39","35",,,"   20","   20",,,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-16","4.47",,,,," 1357","0.59",,"0.2",,,"36","32",,,"  310","  320",,,"18.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-17","7.38",,,,," 1326","0.00",,,,,"44","34",,,"  300","  300",,,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-18","8.28",,,,," 1048","0.00",,,,,"34","25",,,"  330","  330",,,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-19","12.30",,,,," 1126","0.00",,,,,"50","27",,,"  220","  210",,,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-20","12.75",,,,," 1448","0.00",,,,,"54","29",,,"  270","  280",,,"29.1","38.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-21","5.37",,,,," 0128","0.00",,,,,"31","23",,,"  310","  310",,,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-22","14.76",,,,," 1339","0.00",,,,,"27","13",,,"  280","  280",,,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-23","9.84",,,,," 1451","0.00",,,,,"20","11",,,"  310","  320",,,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-24","10.51",,,,," 2001","0.00",,,,,"24","11",,,"  320","  320",,,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-25","6.04",,,,," 0050","0.05",,"0.5",,,"24","12",,,"  300","  310",,,"18.1","25.1",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-26","6.26",,,,," 1712","0.00",,,,,"29","12",,,"  340","  330",,,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-27","5.59",,,,," 1129","0.00",,,,,"35","17",,,"  310","  330",,,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-28","4.70",,,,," 0849","0.20",,"0.2",,,"37","22",,,"  190","  170",,,"13.0","21.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-29","3.36",,,,," 1525","0.11",,,,,"53","35",,,"  120","  120",,,"12.1","18.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-30","4.25",,,,," 2326","0.15",,,,,"62","38",,,"  170","  170",,,"16.1","23.9","    1","    1",,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-01-31","21.47",,,,," 0928","0.91",,,,,"61","30",,,"  260","  270",,,"36.0","49.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-01","11.63",,,,," 1420","0.00",,,,,"32","24",,,"  300","  320",,,"25.1","36.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-02","8.50",,,,," 1323","0.02",,"0.1",,,"30","18",,,"  220","  220",,,"21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-03","3.80",,,,," 1724","0.01",,,,,"32","22",,,"  310","  310",,,"10.1","15.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-04","10.51",,,,," 1306","0.00",,,,,"32","22",,,"  260","  250",,,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-05","4.47",,,,," 1746","0.02",,,,,"31","26",,,"   80","   90",,,"8.1","10.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-06","7.61",,,,," 1545","0.01",,,,,"39","25",,,"  280","  270",,,"18.1","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-07","4.25",,,,," 1649","0.00",,,,,"33","23",,,"   80","   70",,,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-08","10.96",,,,," 1029","0.91",,"4.6",,,"34","27",,,"   10","   70",,,"18.1","30.0","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-09","13.20",,,,," 0953","0.23",,"6.5",,,"33","20",,,"  330","  320",,,"25.9","36.9","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-10","2.91",,,,," 0018","0.00",,,,,"36","11",,,"  330","  330",,,"10.1","14.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-11","2.01",,,,," 1315","0.42",,,,,"41","30",,,"  330","  120",,,"8.1","15.0","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-12","10.29",,,,," 1111","0.00",,,,,"44","34",,,"  290","  360",,,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-13","2.46",,,,," 1526","0.04",,,,,"49","25",,,"  350","  140",,,"14.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-14","4.25",,,,," 1845","0.01",,,,,"48","31",,,"  160","  160",,,"16.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-15","6.26",,,,," 1647","0.00",,,,,"58","33",,,"  210","  140",,,"17.0","23.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-16","8.50",,,,," 2334","0.05",,,,,"40","31",,,"  350","  360",,,"16.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-17","18.34",,,,," 1044","0.00",,,,,"32","18",,,"  320","  330",,,"33.1","45.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-18","11.18",,,,," 0141","0.00",,,,,"36","17",,,"  300","  300",,,"23.0","33.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-19","6.26",,,,," 1239","0.26",,,,,"48","26",,,"  230","  230",,,"25.9","38.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-20","15.43",,,,," 0854","0.00",,,,,"37","25",,,"  300","  280",,,"23.9","33.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-21","14.09",,,,," 1728","0.00",,,,,"34","24",,,"  310","  300",,,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-22","5.37",,,,," 2355","0.00",,,,,"38","23",,,"  350","  350",,,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-23","5.37",,,,," 1832","0.15",,,,,"42","35",,,"   60","   60",,,"14.1","21.9","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-24","10.29",,,,," 1828","0.02",,,,,"48","33",,,"  320","  290",,,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-25","5.59",,,,," 1023","0.00",,,,,"45","29",,,"  320","  360",,,"13.0","23.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-26","7.38",,,,," 2323","0.12",,,,,"43","29",,,"   60","   60",,,"21.0","32.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-27","11.63",,,,," 0934","0.81",,,,,"47","36",,,"   70","   90",,,"28.0","44.1","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-02-28","5.14",,,,," 2025","0.00",,,,,"50","38",,,"  260","  300",,,"13.0","18.1",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-01","9.17",,,,," 2023","0.00",,,,,"46","34",,,"  310","  320",,,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-02","10.07",,,,," 0947","0.00",,"0.0",,,"40","31",,,"  300","  320",,,"17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-03","12.75",,,,," 2240","0.00",,,,,"40","28",,,"  320","  310",,,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-04","14.32",,,,," 2322","0.00",,,,,"41","27",,,"  320","  320",,,"23.0","35.1",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-05","7.61",,,,," 0015","0.00",,,,,"49","30",,,"  320","  310",,,"19.9","29.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-06","15.43",,,,," 1149","0.01",,,,,"43","38",,,"   70","   60",,,"32.0","48.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-07","12.08",,,,," 0337","0.21",,"0.1","0.0",,"39","33",,,"  350","   20",,,"21.9","32.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-08","7.38",,,,," 1917","0.60",,,,,"43","32",,,"  360","  360",,,"18.1","25.9","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-09","6.49",,,,," 0929","0.00",,,,,"56","33",,,"  320","  360",,,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-10","4.70",,,,," 1259","0.00",,,,,"49","30",,,"  220","  210",,,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-11","7.38",,,,," 1515","0.00",,,,,"55","39",,,"  180","  150",,,"16.1","23.9","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-12","12.08",,,,," 1211","0.98",,,,,"57","41",,,"  170","  180",,,"25.1","38.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-13","8.28",,,,," 1750","0.00",,,,,"51","37",,,"  270","  290",,,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-14","16.11",,,,," 1344","0.00",,,,,"41","29",,,"  300","  310",,,"25.9","36.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-15","10.07",,,,," 0307","0.00",,,,,"49","29",,,"  230","  290",,,"19.9","28.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-16","4.03",,,,," 0131","0.08",,"0.1",,,"40","32",,,"  310","  320",,,"12.1","17.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-17","8.95",,,,," 0931","0.00",,,,,"38","29",,,"  320","  310",,,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-18","7.61",,,,," 1602","0.66",,"3.4",,,"35","27",,,"   90","   70",,,"16.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-19","8.28",,,,," 0542","0.30",,,,,"45","34",,,"   60","   70",,,"18.1","28.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-20","10.07",,,,," 1403","0.00",,,,,"45","31",,,"  270","  230",,,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-21","8.28",,,,," 2137","0.00",,,,,"40","30",,,"  320","  300",,,"17.0","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-22","10.07",,,,," 1738","0.00",,,,,"41","28",,,"  270","  300",,,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-23","12.97",,,,," 1600","0.00",,,,,"46","33",,,"  310","  310",,,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-24","7.38",,,,," 0849","0.00",,,,,"47","31",,,"  330","  320",,,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-25","6.93",,,,," 1207","0.09",,,,,"42","37",,,"   60","   90",,,"23.0","33.1","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-26","6.04",,,,," 1231","0.00",,,,,"52","33",,,"  310","  320",,,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-27","10.51",,,,," 1828","0.00",,,,,"52","34",,,"  300","  300",,,"28.0","35.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-28","9.62",,,,," 1429","0.01",,,,,"50","36",,,"  330","  340",,,"21.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-29","7.61",,,,," 1730","0.00",,,,,"54","37",,,"  300","  340",,,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-30","4.03",,,,," 1107","0.00",,,,,"58","33",,,"  280","  310",,,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-03-31","6.71",,,,," 1150","0.12",,,,,"55","32",,,"  170","  150",,,"23.0","30.0","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-01","11.18",,,,," 1259","0.00",,,,,"63","35",,,"  280","  270",,,"29.1","42.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-02","11.41",,,,," 1227","0.00",,,,,"44","29",,,"  270","  270",,,"23.0","38.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-03","13.65",,,,," 1710","0.00",,,,,"47","31",,,"  320","  310",,,"23.9","32.0",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-04","7.38",,,,," 0029","0.00",,,,,"53","29",,,"  340","  330",,,"18.1","25.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-05","9.40",,,,," 2033","0.00",,,,,"63","39",,,"  320","  340",,,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-06","8.28",,,,," 0127","0.00",,,,,"53","34",,,"  300","  290",,,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-07","10.07",,,,," 1529","0.00",,,,,"57","37",,,"  150","  160",,,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-08","4.70",,,,," 1236","0.00",,,,,"75","44",,,"  180","  160",,,"16.1","23.9",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-09","5.82",,,,," 0907","0.00",,,,,"84","50",,,"  270","  260",,,"21.9","31.1","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-10","5.37",,,,," 1754","0.39",,,,,"78","54",,,"  310","  310",,,"29.1","35.1","    1",,"    1",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-11","7.38",,,,," 1723","0.00",,,,,"62","47",,,"  140","  160",,,"15.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-12","10.51",,,,," 0643","0.53",,,,,"47","38",,,"   80","   70",,,"21.0","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-13","6.04",,,,," 1632","0.00",,,,,"58","40",,,"  240","  230",,,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-14","8.95",,,,," 1525","0.00",,,,,"57","46",,,"  300","  310",,,"21.0","36.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-15","6.93",,,,," 1144","0.00",,,,,"58","44",,,"  120","  120",,,"16.1","33.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-16","9.62",,,,," 1114","0.00",,,,,"65","48",,,"  160","  150",,,"19.9","30.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-17","5.82",,,,," 0407","0.01",,,,,"70","50",,,"  300","  300",,,"15.0","23.0",,,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-18","8.50",,,,," 1404","0.01",,,,,"62","48",,,"  140","  130",,,"17.0","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-19","10.51",,,,," 2317","0.09",,,,,"76","54",,,"  320","  300",,,"19.9","28.0","    1","    1",,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-20","13.42",,,,," 1232","0.06",,,,,"60","42",,,"  240","  230",,,"25.1","32.0","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-21","5.82",,,,," 0017","0.00",,,,,"54","35",,,"  330","  320",,,"19.9","28.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-22","8.95",,,,," 2348","0.00",,,,,"54","40",,,"  100","  100",,,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-23","7.16",,,,," 0004","0.00",,,,,"52","40",,,"   90","  100",,,"17.0","25.1","    1",,,,,,"    1",,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-24","7.61",,,,," 1331","0.00",,,,,"73","38",,,"  210","  190",,,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-25","9.84",,,,," 0456","0.00",,,,,"66","46",,,"  310","  320",,,"25.1","36.9",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-26","4.70",,,,," 0759","0.00",,,,,"67","41",,,"  310","  310",,,"15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-27","4.70",,,,," 1109","0.00",,,,,"69","43",,,"  190","  320",,,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-28","6.04",,,,," 1425","0.00",,,,,"69","44",,,"  170","  160",,,"19.9","31.1",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-29","6.93",,,,," 1018","0.07",,,,,"61","53",,,"  110","  150",,,"14.1","23.0",,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-04-30","5.59",,,,," 1400","0.00",,,,,"69","49",,,"  140","  130",,,"16.1","28.0","    1",,,,,,,,,,,,,,,,
